seed,epoch,train_standardized_mse,validation_standardized_mse,validation_h_standardized_mse,validation_n_standardized_mse,improved,best_epoch_so_far,best_validation_standardized_mse_so_far,epochs_without_improvement,training_source
20250831,27,0.4870770805918514,0.7392597198486328,0.8096895217895508,0.6688299179077148,False,8,0.6724389791488647,19,trained_in_this_run
20250831,28,0.4695841147045952,0.7504926919937134,0.819413959980011,0.681571364402771,False,8,0.6724389791488647,20,trained_in_this_run
20250832,1,0.9464871599494608,0.8293618559837341,0.81913822889328,0.8395854234695435,True,1,0.8293618559837341,0,trained_in_this_run
20250832,2,0.8201067743554362,0.7364968061447144,0.7903060913085938,0.6826875805854797,True,2,0.7364968061447144,0,trained_in_this_run
20250832,3,0.7437853765689889,0.7101412415504456,0.7789843082427979,0.6412981152534485,True,3,0.7101412415504456,0,trained_in_this_run
20250832,4,0.7125124628801979,0.6953093409538269,0.7559271454811096,0.6346915364265442,True,4,0.6953093409538269,0,trained_in_this_run
20250832,5,0.6964376578508628,0.6792470216751099,0.7366700768470764,0.6218239068984985,True,5,0.6792470216751099,0,trained_in_this_run
20250832,6,0.6823166220532704,0.678941547870636,0.7393918633460999,0.6184911727905273,True,6,0.678941547870636,0,trained_in_this_run
20250832,7,0.6709297854690609,0.6847266554832458,0.7422762513160706,0.6271770596504211,False,6,0.678941547870636,1,trained_in_this_run
20250832,8,0.6556078068690234,0.6871832013130188,0.749157726764679,0.6252085566520691,False,6,0.678941547870636,2,trained_in_this_run
20250832,9,0.6401780052607733,0.6851527690887451,0.7414631247520447,0.6288423538208008,False,6,0.678941547870636,3,trained_in_this_run
20250832,10,0.6338793827475119,0.6880995035171509,0.7399705052375793,0.6362284421920776,False,6,0.678941547870636,4,trained_in_this_run
20250832,11,0.6224595704908163,0.6907282471656799,0.7491086721420288,0.6323477029800415,False,6,0.678941547870636,5,trained_in_this_run
20250832,12,0.6188399405917966,0.6964064836502075,0.748816967010498,0.643996000289917,False,6,0.678941547870636,6,trained_in_this_run
20250832,13,0.5982656516054199,0.6994667649269104,0.7603613138198853,0.6385723948478699,False,6,0.678941547870636,7,trained_in_this_run
20250832,14,0.5891087735014471,0.6992093324661255,0.7528954148292542,0.645523190498352,False,6,0.678941547870636,8,trained_in_this_run
